DENSITY
 0.000000	 3.76255e-05	0.682318	
 0.025000	 3.76255e-05	0.682318	
 0.050000	 3.76255e-05	0.682318	
 0.075000	 3.76255e-05	0.682318	
 0.100000	 3.76255e-05	0.682318	
 0.125000	 3.76255e-05	0.682318	
 0.150000	 3.76255e-05	0.682318	
 0.175000	 3.76255e-05	0.682318	
 0.200000	 3.76255e-05	0.682318	
 0.225000	 3.76255e-05	0.682318	
 0.250000	 3.76255e-05	0.682318	
 0.275000	 3.76255e-05	0.682318	
 0.300000	 3.76255e-05	0.682318	
 0.325000	 3.76255e-05	0.682318	
 0.350000	 3.76255e-05	0.682318	
 0.375000	 3.76255e-05	0.682318	
 0.400000	 3.76255e-05	0.682318	
 0.425000	 3.76255e-05	0.682318	
 0.450000	 3.76255e-05	0.682318	
 0.475000	 3.76255e-05	0.682318	
 0.500000	 3.76255e-05	0.682318	
 0.525000	 3.76255e-05	0.682318	
 0.550000	 3.76255e-05	0.682318	
 0.575000	 3.76255e-05	0.682318	
 0.600000	 3.76255e-05	0.682318	
 0.625000	 3.76255e-05	0.682318	
 0.650000	 3.76255e-05	0.682318	
 0.675000	 3.76255e-05	0.682318	
 0.700000	 3.76255e-05	0.682318	
 0.725000	 3.76255e-05	0.682318	
 0.750000	 3.76255e-05	0.682318	
 0.775000	 3.76255e-05	0.682318	
 0.800000	 3.76255e-05	0.682318	
 0.825000	 3.76255e-05	0.682318	
 0.850000	 3.76255e-05	0.682318	
 0.875000	 3.76255e-05	0.682318	
 0.900000	 3.76255e-05	0.682318	
 0.925000	 3.76255e-05	0.682318	
 0.950000	 3.76255e-05	0.682318	
 0.975000	 3.76255e-05	0.682318	
 1.000000	 3.76255e-05	0.682318	
 1.025000	 3.76255e-05	0.682318	
 1.050000	 3.76255e-05	0.682318	
 1.075000	 3.76255e-05	0.682318	
 1.100000	 3.76255e-05	0.682318	
 1.125000	 3.76255e-05	0.682318	
 1.150000	 3.76255e-05	0.682318	
 1.175000	 3.76255e-05	0.682318	
 1.200000	 3.76255e-05	0.682318	
 1.225000	 3.76255e-05	0.682318	
 1.250000	 3.76255e-05	0.682318	
 1.275000	 3.76255e-05	0.682318	
 1.300000	 3.76255e-05	0.682318	
 1.325000	 3.76255e-05	0.682318	
 1.350000	 3.76255e-05	0.682318	
 1.375000	 3.76255e-05	0.682318	
 1.400000	 3.76255e-05	0.682318	
 1.425000	 3.76255e-05	0.682318	
 1.450000	 3.76255e-05	0.682318	
 1.475000	 3.76255e-05	0.682318	
 1.500000	 3.76255e-05	0.682318	
 1.525000	 3.76255e-05	0.682318	
 1.550000	 3.76255e-05	0.682318	
 1.575000	 3.76255e-05	0.682318	
 1.600000	 3.76255e-05	0.682318	
 1.625000	 3.76255e-05	0.682318	
 1.650000	 3.76255e-05	0.682318	
 1.675000	 3.76255e-05	0.682318	
 1.700000	 3.76255e-05	0.682318	
 1.725000	 3.76255e-05	0.682318	
 1.750000	 3.76255e-05	0.682318	
 1.775000	 3.76255e-05	0.682318	
 1.800000	 3.76255e-05	0.682318	
 1.825000	 3.76255e-05	0.682318	
 1.850000	 3.76255e-05	0.682318	
 1.875000	 3.76255e-05	0.682318	
 1.900000	 3.76255e-05	0.682318	
 1.925000	 3.76255e-05	0.682318	
 1.950000	 3.76255e-05	0.682318	
 1.975000	 3.76255e-05	0.682318	
 2.000000	 3.76255e-05	0.682318	
 2.025000	 3.76255e-05	0.682318	
 2.050000	 3.76255e-05	0.682318	
 2.075000	 3.76255e-05	0.682318	
 2.100000	 3.76255e-05	0.682318	
 2.125000	 3.76255e-05	0.682318	
 2.150000	 3.76255e-05	0.682318	
 2.175000	 3.76255e-05	0.682318	
 2.200000	 3.76255e-05	0.682318	
 2.225000	 3.76255e-05	0.682318	
 2.250000	 3.76255e-05	0.682318	
 2.275000	 3.76255e-05	0.682318	
 2.300000	 3.76255e-05	0.682318	
 2.325000	 3.76255e-05	0.682318	
 2.350000	 3.76255e-05	0.682318	
 2.375000	 3.76255e-05	0.682318	
 2.400000	 3.76255e-05	0.682318	
 2.425000	 3.76255e-05	0.682318	
 2.450000	 3.76255e-05	0.682318	
 2.475000	 3.76255e-05	0.682318	
 2.500000	 3.76255e-05	0.682318	
 2.525000	 3.76255e-05	0.682318	
 2.550000	 3.76255e-05	0.682318	
 2.575000	 3.76255e-05	0.682318	
 2.600000	 3.76255e-05	0.682318	
 2.625000	 3.76255e-05	0.682318	
 2.650000	 3.76255e-05	0.682318	
 2.675000	 3.76255e-05	0.682318	
 2.700000	 3.76255e-05	0.682318	
 2.725000	 3.76255e-05	0.682318	
 2.750000	 3.76255e-05	0.682318	
 2.775000	 3.76255e-05	0.682318	
