DENSITY

 0.000000	  0.750000	 0.375255	0.375255	
 0.250000	  0.750000	 0.375244	0.375244	
 0.500000	  0.750000	 0.375213	0.375213	
 0.750000	  0.750000	 0.37516	0.37516	
 1.000000	  0.750000	 0.375087	0.375087	
 1.250000	  0.750000	 0.374988	0.374988	
 1.500000	  0.750000	 0.37487	0.37487	
 1.750000	  0.750000	 0.374751	0.374751	
 2.000000	  0.750000	 0.374676	0.374676	
 2.250000	  0.750000	 0.374694	0.374694	
 2.500000	  0.750000	 0.374824	0.374824	
 2.750000	  0.750000	 0.37502	0.37502	
 3.000000	  0.750000	 0.375186	0.375186	
 3.250000	  0.750000	 0.375228	0.375228	
 3.500000	  0.750000	 0.375133	0.375133	
 3.750000	  0.750000	 0.374983	0.374983	
 4.000000	  0.750000	 0.374892	0.374892	
 4.250000	  0.750000	 0.374911	0.374911	
 4.500000	  0.750000	 0.374995	0.374995	
 4.750000	  0.750000	 0.375052	0.375052	
 5.000000	  0.750000	 0.375039	0.375039	
 5.250000	  0.750000	 0.374983	0.374983	
 5.500000	  0.750000	 0.374948	0.374948	
 5.750000	  0.750000	 0.374959	0.374959	
 6.000000	  0.750000	 0.374994	0.374994	
 6.250000	  0.750000	 0.375015	0.375015	
 6.500000	  0.750000	 0.375013	0.375013	
 6.750000	  0.750000	 0.375004	0.375004	
 7.000000	  0.750000	 0.375001	0.375001	
 7.250000	  0.750000	 0.375004	0.375004	
 7.500000	  0.750000	 0.375004	0.375004	
 7.750000	  0.750000	 0.374998	0.374998	
 8.000000	  0.750000	 0.374994	0.374994	
 8.250000	  0.750000	 0.374995	0.374995	
 8.500000	  0.750000	 0.375001	0.375001	
 8.750000	  0.750000	 0.375004	0.375004	
 9.000000	  0.750000	 0.375003	0.375003	
 9.250000	  0.750000	 0.375	0.375	
 9.500000	  0.750000	 0.374998	0.374998	

 0.000000	  1.000000	 0.375342	0.375342	
 0.250000	  1.000000	 0.37535	0.37535	
 0.500000	  1.000000	 0.375376	0.375376	
 0.750000	  1.000000	 0.375414	0.375414	
 1.000000	  1.000000	 0.375456	0.375456	
 1.250000	  1.000000	 0.375476	0.375476	
 1.500000	  1.000000	 0.375436	0.375436	
 1.750000	  1.000000	 0.375298	0.375298	
 2.000000	  1.000000	 0.375064	0.375064	
 2.250000	  1.000000	 0.374804	0.374804	
 2.500000	  1.000000	 0.374638	0.374638	
 2.750000	  1.000000	 0.374667	0.374667	
 3.000000	  1.000000	 0.374885	0.374885	
 3.250000	  1.000000	 0.375152	0.375152	
 3.500000	  1.000000	 0.375292	0.375292	
 3.750000	  1.000000	 0.37523	0.37523	
 4.000000	  1.000000	 0.375049	0.375049	
 4.250000	  1.000000	 0.374914	0.374914	
 4.500000	  1.000000	 0.374916	0.374916	
 4.750000	  1.000000	 0.375012	0.375012	
 5.000000	  1.000000	 0.375084	0.375084	
 5.250000	  1.000000	 0.37507	0.37507	
 5.500000	  1.000000	 0.375003	0.375003	
 5.750000	  1.000000	 0.374955	0.374955	
 6.000000	  1.000000	 0.374957	0.374957	
 6.250000	  1.000000	 0.374985	0.374985	
 6.500000	  1.000000	 0.375003	0.375003	
 6.750000	  1.000000	 0.375003	0.375003	
 7.000000	  1.000000	 0.375001	0.375001	
 7.250000	  1.000000	 0.375005	0.375005	
 7.500000	  1.000000	 0.37501	0.37501	
 7.750000	  1.000000	 0.375006	0.375006	
 8.000000	  1.000000	 0.374997	0.374997	
 8.250000	  1.000000	 0.374992	0.374992	
 8.500000	  1.000000	 0.374995	0.374995	
 8.750000	  1.000000	 0.375001	0.375001	
 9.000000	  1.000000	 0.375004	0.375004	
 9.250000	  1.000000	 0.375002	0.375002	
 9.500000	  1.000000	 0.374999	0.374999	

 0.000000	  1.250000	 0.37457	0.37457	
 0.250000	  1.250000	 0.374593	0.374593	
 0.500000	  1.250000	 0.37466	0.37466	
 0.750000	  1.250000	 0.374775	0.374775	
 1.000000	  1.250000	 0.374945	0.374945	
 1.250000	  1.250000	 0.375174	0.375174	
 1.500000	  1.250000	 0.375436	0.375436	
 1.750000	  1.250000	 0.375651	0.375651	
 2.000000	  1.250000	 0.3757	0.3757	
 2.250000	  1.250000	 0.3755	0.3755	
 2.500000	  1.250000	 0.375096	0.375096	
 2.750000	  1.250000	 0.374689	0.374689	
 3.000000	  1.250000	 0.374516	0.374516	
 3.250000	  1.250000	 0.374665	0.374665	
 3.500000	  1.250000	 0.374989	0.374989	
 3.750000	  1.250000	 0.375224	0.375224	
 4.000000	  1.250000	 0.375214	0.375214	
 4.250000	  1.250000	 0.375035	0.375035	
 4.500000	  1.250000	 0.37489	0.37489	
 4.750000	  1.250000	 0.374904	0.374904	
 5.000000	  1.250000	 0.375021	0.375021	
 5.250000	  1.250000	 0.375107	0.375107	
 5.500000	  1.250000	 0.375091	0.375091	
