 0 0   -0.18     0.35   -0.789 0.0
 0 0   0.101         0.38  -0.52 0.0
 0 0   0.47     0.43  -0.637 0.0
 0 0   0.5      0.171 -0.4 0.
 0 0   0.319    0.2  -0.1  0.0
 0 0   0.  0.  0. 0.0
 0 0  .1  -.05  0.386 0.0
 0 0  -0.208    -.2  0.2 0.0
 0 0  -0.324    -0.5  0.42 0.0
 0 0  -0.152   -0.78  0.63 0.0
