DENSITY
 0.000000	 0.85555	4.98867e-05	
 0.500000	 0.85555	4.98867e-05	
 1.000000	 0.85555	4.98867e-05	
 1.500000	 0.85555	4.98867e-05	
 2.000000	 0.85555	4.98867e-05	
 2.500000	 0.85555	4.98867e-05	
 3.000000	 0.85555	4.98867e-05	
 3.500000	 0.85555	4.98867e-05	
 4.000000	 0.85555	4.98867e-05	
 4.500000	 0.85555	4.98867e-05	
 5.000000	 0.85555	4.98867e-05	
 5.500000	 0.85555	4.98867e-05	
 6.000000	 0.85555	4.98867e-05	
 6.500000	 0.85555	4.98867e-05	
 7.000000	 0.85555	4.98867e-05	
 7.500000	 0.85555	4.98867e-05	
 8.000000	 0.85555	4.98867e-05	
 8.500000	 0.85555	4.98867e-05	
 9.000000	 0.85555	4.98867e-05	
 9.500000	 0.85555	4.98867e-05	
10.000000	 0.85555	4.98867e-05	
10.500000	 0.85555	4.98867e-05	
11.000000	 0.85555	4.98867e-05	
11.500000	 0.85555	4.98867e-05	
12.000000	 0.85555	4.98867e-05	
12.500000	 0.85555	4.98867e-05	
13.000000	 0.85555	4.98867e-05	
13.500000	 0.85555	4.98867e-05	
14.000000	 0.85555	4.98867e-05	
14.500000	 0.85555	4.98867e-05	
15.000000	 0.85555	4.98867e-05	
15.500000	 0.85555	4.98867e-05	
16.000000	 0.85555	4.98867e-05	
16.500000	 0.85555	4.98867e-05	
17.000000	 0.85555	4.98867e-05	
17.500000	 0.85555	4.98867e-05	
18.000000	 0.85555	4.98867e-05	
18.500000	 0.85555	4.98867e-05	
19.000000	 0.85555	4.98867e-05	
19.500000	 0.85555	4.98867e-05	
20.000000	 0.85555	4.98867e-05	
20.500000	 0.85555	4.98867e-05	
21.000000	 0.85555	4.98867e-05	
21.500000	 0.85555	4.98867e-05	
22.000000	 0.85555	4.98867e-05	
22.500000	 0.85555	4.98867e-05	
23.000000	 0.85555	4.98867e-05	
23.500000	 0.85555	4.98867e-05	
24.000000	 0.85555	4.98867e-05	
24.500000	 0.85555	4.98867e-05	
25.000000	 0.85555	4.98867e-05	
25.500000	 0.85555	4.98867e-05	
26.000000	 0.85555	4.98867e-05	
26.500000	 0.85555	4.98867e-05	
27.000000	 0.85555	4.98867e-05	
27.500000	 0.85555	4.98867e-05	
28.000000	 0.85555	4.98867e-05	
28.500000	 0.85555	4.98867e-05	
29.000000	 0.85555	4.98867e-05	
29.500000	 0.85555	4.98867e-05	
30.000000	 0.85555	4.98867e-05	
30.500000	 0.85555	4.98867e-05	
31.000000	 0.85555	4.98867e-05	
31.500000	 0.85555	4.98867e-05	
32.000000	 0.85555	4.98867e-05	
32.500000	 0.85555	4.98867e-05	
33.000000	 0.85555	4.98867e-05	
33.500000	 0.85555	4.98867e-05	
34.000000	 0.85555	4.98867e-05	
34.500000	 0.85555	4.98867e-05	
35.000000	 0.85555	4.98867e-05	

