DENSITY
WJDCFIELD
 8.700000	 0.632238	0.000212518	19.3709	0.00651119	
 8.800000	 0.621868	0.000255367	19.0532	0.00782403	
 8.900000	 0.609766	0.000312221	18.6824	0.00956596	
 9.000000	 0.595851	0.000388697	18.256	0.0119091	
 9.100000	 0.580175	0.000493046	17.7758	0.0151061	
 9.200000	 0.562864	0.0006375	17.2454	0.019532	
 9.300000	 0.544024	0.00084029	16.6681	0.0257451	
 9.400000	 0.523643	0.00112866	16.0437	0.0345803	
 9.500000	 0.501549	0.00154328	15.3668	0.0472837	
 9.600000	 0.477408	0.00214458	14.6271	0.0657064	
 9.700000	 0.450812	0.00302149	13.8122	0.0925736	
 9.800000	 0.421396	0.0043031	12.911	0.13184	
 9.900000	 0.388986	0.006173	11.918	0.189131	
10.000000	 0.353777	0.00888542	10.8376	0.272235	
10.100000	 0.316134	0.0127806	9.68591	0.391576	
10.200000	 0.277105	0.0182942	8.4901	0.560506	
10.300000	 0.237802	0.025955	7.28591	0.795218	
10.400000	 0.199519	0.0363608	6.113	1.11404	
10.500000	 0.163509	0.0501293	5.00968	1.53588	
10.600000	 0.130821	0.0678202	4.00818	2.0779	
10.700000	 0.102194	0.0898375	3.13108	2.75248	
10.800000	 0.0779953	0.11633	2.38967	3.56415	
10.900000	 0.0582328	0.147109	1.78417	4.50718	
11.000000	 0.0426152	0.181615	1.30567	5.56438	
11.100000	 0.0306458	0.218938	0.938944	6.7079	
11.200000	 0.0217243	0.257906	0.665602	7.90183	
11.300000	 0.0152352	0.297226	0.466784	9.10653	
11.400000	 0.0106115	0.335649	0.325123	10.2838	
11.500000	 0.00737092	0.372135	0.225835	11.4016	
11.600000	 0.00512712	0.405976	0.157088	12.4385	
11.700000	 0.0035857	0.436848	0.109861	13.3843	
11.800000	 0.00253066	0.464782	0.077536	14.2402	
11.900000	 0.00180832	0.490068	0.0554043	15.0149	
12.000000	 0.00131178	0.51311	0.0401912	15.7209	
12.100000	 0.000968005	0.534293	0.0296583	16.3699	
12.200000	 0.000727613	0.55387	0.0222931	16.9697	
12.300000	 0.000557476	0.571931	0.0170803	17.5231	
12.400000	 0.000435423	0.588418	0.0133407	18.0282	
12.500000	 0.000346602	0.603205	0.0106194	18.4812	
12.600000	 0.000281025	0.616193	0.00861021	18.8791	
12.700000	 0.000231925	0.627391	0.00710586	19.2222	
12.800000	 0.000194673	0.636951	0.0059645	19.5151	
12.900000	 0.000166061	0.645147	0.00508788	19.7663	
13.000000	 0.000143835	0.652307	0.00440692	19.9856	
13.100000	 0.000126387	0.658733	0.00387234	20.1825	
13.200000	 0.000112552	0.664633	0.00344843	20.3633	
13.300000	 0.000101472	0.670092	0.00310897	20.5305	
13.400000	 9.25143e-05	0.675082	0.00283451	20.6834	
13.500000	 8.52039e-05	0.679517	0.00261053	20.8193	
13.600000	 7.91858e-05	0.683316	0.00242614	20.9357	
13.700000	 7.41938e-05	0.686455	0.00227319	21.0319	
13.800000	 7.00268e-05	0.688996	0.00214552	21.1097	
13.900000	 6.65323e-05	0.691071	0.00203846	21.1733	
14.000000	 6.35917e-05	0.692849	0.00194836	21.2278	
14.100000	 6.11109e-05	0.69448	0.00187235	21.2777	
14.200000	 5.90127e-05	0.696056	0.00180807	21.326	
14.300000	 5.72326e-05	0.697595	0.00175353	21.3732	
14.400000	 5.57163e-05	0.699053	0.00170707	21.4178	
14.500000	 5.44184e-05	0.700352	0.0016673	21.4576	
14.600000	 5.33019e-05	0.701424	0.0016331	21.4905	
14.700000	 5.23375e-05	0.702241	0.00160355	21.5155	
14.800000	 5.15027e-05	0.702831	0.00157797	21.5336	
14.900000	 5.078e-05	0.703263	0.00155583	21.5468	
15.000000	 5.01555e-05	0.703626	0.0015367	21.558	
15.100000	 4.96174e-05	0.703996	0.00152021	21.5693	
15.200000	 4.91545e-05	0.704413	0.00150602	21.5821	
15.300000	 4.87561e-05	0.704873	0.00149382	21.5962	
15.400000	 4.84121e-05	0.705336	0.00148328	21.6104	
15.500000	 4.81133e-05	0.705748	0.00147413	21.623	
15.600000	 4.78521e-05	0.706063	0.00146612	21.6326	
15.700000	 4.76226e-05	0.706263	0.00145909	21.6388	
15.800000	 4.74207e-05	0.706364	0.00145291	21.6418	
15.900000	 4.7244e-05	0.706407	0.00144749	21.6432	
16.000000	 4.70903e-05	0.706442	0.00144278	21.6443	
16.100000	 4.69577e-05	0.706511	0.00143872	21.6463	
16.200000	 4.68442e-05	0.70663	0.00143524	21.65	
16.300000	 4.67469e-05	0.70679	0.00143226	21.6549	
16.400000	 4.66629e-05	0.706962	0.00142969	21.6602	
